url,category,name,description,iconsURL,images,downloads,models
https://pando.es/en/hoods/e-250/,ceiling-hoods,E-250,Stainless Steel – Epoxy white or black enamel.,https://pando.es/wp-content/uploads/E250-iconos-24.jpg,"[""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-1.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-4.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-4-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-2.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-3.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-techo-E250-23-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E250-ESQ1-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E250-ESQ1-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E250-ESQ2-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E250-ESQ2-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E250-ESQ3-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E250-ESQ3-20-495x400.jpg 495w""]","[{""name"":""Product Information "",""url"":""https://pando.es/PDFCAT/E250-Ficha.pdf""},{""name"":""Installation Manual "",""url"":""https://pando.es/docs/E250.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Campanas_INT.pdf""},{""name"":""Duct-in-line Remote Motor – Installation Manual"",""url"":""https://pando.eshttps://www.pando.es/en/seccion-campanas-techo/""},{""name"":""Roof Motor – Installation Manual"",""url"":""https://pando.es/docs/Pando_Motor_TEJ.pdf""},{""name"":""Technical study of projects"",""url"":""https://pando.es/docs/Pando-ESTUDIO-TECNICO-ES_FR_EN_PT.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/E-250_3Ds.rar""}]","[{""ref."":""9422"",""refUrl"":""https://pando.es/docs/9422.pdf"",""front. (cm)"":""130"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.1130 eco PLUS"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9535"",""refUrl"":""https://pando.es/docs/9535.pdf"",""front. (cm)"":""130"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.1550 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9537"",""refUrl"":""https://pando.es/docs/9537.pdf"",""front. (cm)"":""130"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9541"",""refUrl"":""https://pando.es/docs/9541.pdf"",""front. (cm)"":""160"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9545"",""refUrl"":""https://pando.es/docs/9545.pdf"",""front. (cm)"":""190"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9538"",""refUrl"":""https://pando.es/docs/9538.pdf"",""front. (cm)"":""130"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9542"",""refUrl"":""https://pando.es/docs/9542.pdf"",""front. (cm)"":""160"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9546"",""refUrl"":""https://pando.es/docs/9546.pdf"",""front. (cm)"":""190"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""Ref."",""refUrl"":""https://pando.esundefined"",""front. (cm)"":""Front. (cm)"",""color / couleur"":""Color / Couleur"",""motor"":""Motor"",""ø tubo mm"":""Ø tubo mm"",""wi-fi"":""Wi-Fi""},{""ref."":""9423"",""refUrl"":""https://pando.es/docs/9423.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Interior/Intérieur V.1130 eco PLUS"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9547"",""refUrl"":""https://pando.es/docs/9547.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.1550 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9549"",""refUrl"":""https://pando.es/docs/9549.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9553"",""refUrl"":""https://pando.es/docs/9553.pdf"",""front. (cm)"":""160"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9557"",""refUrl"":""https://pando.es/docs/9557.pdf"",""front. (cm)"":""190"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9550"",""refUrl"":""https://pando.es/docs/9550.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9554"",""refUrl"":""https://pando.es/docs/9554.pdf"",""front. (cm)"":""160"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9558"",""refUrl"":""https://pando.es/docs/9558.pdf"",""front. (cm)"":""190"",""color / couleur"":""Esmaltado blanco / Émaillé blanc / White enamel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""Ref."",""refUrl"":""https://pando.esundefined"",""front. (cm)"":""Front. (cm)"",""color / couleur"":""Color / Couleur"",""motor"":""Motor"",""ø tubo mm"":""Ø tubo mm"",""wi-fi"":""Wi-Fi""},{""ref."":""9972"",""refUrl"":""https://pando.es/docs/9972.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Interior/Intérieur V.1130 eco PLUS"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9973"",""refUrl"":""https://pando.es/docs/9973.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.1550 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9974"",""refUrl"":""https://pando.es/docs/9974.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9976"",""refUrl"":""https://pando.es/docs/9976.pdf"",""front. (cm)"":""160"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9978"",""refUrl"":""https://pando.es/docs/9978.pdf"",""front. (cm)"":""190"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.2450 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9979"",""refUrl"":""https://pando.es/docs/9979.pdf"",""front. (cm)"":""130"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9980"",""refUrl"":""https://pando.es/docs/9980.pdf"",""front. (cm)"":""160"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""},{""ref."":""9981"",""refUrl"":""https://pando.es/docs/9981.pdf"",""front. (cm)"":""190"",""color / couleur"":""Esmaltado negro / Émaillé noir / Black enamel"",""motor"":""Tejado/Toiture/Roof V.2350 eco"",""ø tubo mm"":""200"",""wi-fi"":""""}]"
https://pando.es/en/built-in-freezer-undercounte-pfbe-cong-ref-010665/,refrigerators-pando,PFBE CONG Ref. 010665 – Built-in freezer undercounte,Freezer undercounter for overlay decor panel,https://pando.es/wp-content/uploads/Congelador-bajo-encimera-iconos-24.jpg,"[""https://pando.es/wp-content/uploads/010665_CONG-bajo-encimera_ambient-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/010665_CONG-bajo-encimera_ambient-2.jpg 1350w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-2.jpg 950w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-3.jpg 950w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-4-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-4.jpg 950w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-5-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-5.jpg 950w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-6-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-6.jpg 950w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-esq-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Congelador-bajo-encimera-esq.jpg 950w""]",[],[]
https://pando.es/en/wine-cooler-pvmavp-45-16/,wine-coolers,Wine cooler  PVMAVP 45-16,Wine coolers Built-in,https://pando.es/wp-content/uploads/E.jpg,"[""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-1-25-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-1-25.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-5-25-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-5-25.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-3-25-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-3-25.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-2-25-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-2-25.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-4-25-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-45-16-Detalle-4-25.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PVMAV-45-16-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Vinotecas_V.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/Pando_Vinotecas_VFT.pdf""},{""name"":""Energy label"",""url"":""https://pando.es/docs/PVMAV 45-16_EL.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/PVMAV%2045-16_3Ds.rar""}]",[]
https://pando.es/en/wine-cooler-pvzl-180-165/,wine-coolers,Wine cooler PVZL 180-165,Freestanding wine cooler,https://pando.es/wp-content/uploads/165-bot.jpg,"[""https://pando.es/wp-content/uploads/Vinoteca-PVZL-180-165-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVZL-180-165-1.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVZL-180-165-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVZL-180-165-2.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVZL-180-165-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVZL-180-165-4-495x400.jpg 495w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PVZL-180-165-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Vinotecas_PVZ.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/Pando_Vinotecas_FT.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/PVZL%20180-165_L_3Ds_No%20completo.rar""}]",[]
https://pando.es/en/pflc-combi-refrigerator-combi-libre-instalacion/,refrigerators-pando,PFLC COMBI Ref. 010338  – Refrigerator Combi Freestanding,Refrigerator Combi Freestanding Black Glass,https://pando.es/wp-content/uploads/PFL-COMBI-iconos.jpg,"[""https://pando.es/wp-content/uploads/PFL-010338-010339-COMBI-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/PFL-010338-010339-COMBI.jpg 1039w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-1.jpg 950w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-2.jpg 950w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-3.jpg 667w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-4.jpg 950w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-5.jpg 950w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-6.jpg 950w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-7.jpg 950w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-8.jpg 667w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-9.jpg 667w"",""https://pando.es/wp-content/uploads/PFLC-COMBI_010338_Detall-10.jpg 950w"",""https://pando.es/wp-content/uploads/PFLC-COMBI-esq-4.jpg 771w"",""https://pando.es/wp-content/uploads/PFL-COMBI-esq-3.jpg 771w"",""https://pando.es/wp-content/uploads/PFL-COMBI-esq-1-2.jpg 771w"",""https://pando.es/wp-content/uploads/PFL-COMBI-esq-2-2.jpg 771w""]",[],[]
https://pando.es/en/hoods/e-295/,ceiling-hoods,E-295,Elegant and discreet Stainless Steel – White,https://pando.es/wp-content/uploads/E295-iconos-23.jpg,"[""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E295-1-23.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E295-1-23-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E295-2-23.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E295-2-23-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E295-3-23.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E295-3-23-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/E295-esq-1.jpg 950w"",""https://pando.es/wp-content/uploads/E295-esq-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/E295-esq-2.jpg 950w"",""https://pando.es/wp-content/uploads/E295-esq-2-495x400.jpg 495w""]","[{""name"":""Product Information "",""url"":""https://pando.es/PDFCAT/E295-Ficha.pdf""},{""name"":""Installation Manual "",""url"":""https://pando.es/docs/E295.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Campanas_INT.pdf""},{""name"":""Duct-in-line Remote Motor – Installation Manual"",""url"":""https://pando.es/docs/Pando_Motor_EXT.pdf""},{""name"":""Technical study of projects"",""url"":""https://pando.es/docs/Pando-ESTUDIO-TECNICO-ES_FR_EN_PT.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/E-295_3Ds.rar""}]","[{""ref."":""9201-A"",""refUrl"":""https://pando.es/docs/9201-A.pdf"",""front. (cm)"":""90"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150""},{""ref."":""10329"",""refUrl"":""https://pando.es/docs/10329.pdf"",""front. (cm)"":""90"",""color / couleur"":""Cristal blanco brillo / Verre blanc brillant / Glassy white glass"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150""},{""ref."":""9964-A"",""refUrl"":""https://pando.es/docs/9964-A.pdf"",""front. (cm)"":""90"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.1350"",""ø tubo mm"":""150""},{""ref."":""10330"",""refUrl"":""https://pando.es/docs/10330.pdf"",""front. (cm)"":""90"",""color / couleur"":""Cristal blanco brillo / Verre blanc brillant / Glassy white glass"",""motor"":""Intermedio Exterior/Deporté/Duct-in-line remote V.1350"",""ø tubo mm"":""150""}]"
https://pando.es/en/wine-cooler-for-lay-over-decor-panel-pvmbp-hd-60-52-pa/,wine-coolers,Wine cooler for lay-over decor panel  – PVMBP HD 60-52 PA,Under counter wine cooler for lay-over decor panel,https://pando.es/wp-content/uploads/clas-energetica-G-1.jpg,"[""https://pando.es/wp-content/uploads/Vinoteca-PVMBP-HD-60-52-PA-det-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMBP-HD-60-52-PA-det-1-495x400.jpg 495w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PVMBP-HD-60-52-PA-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Vinotecas_V.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/Pando_Vinotecas_VFT.pdf""},{""name"":""Energy label"",""url"":""https://pando.es/docs/PVMB-HD 60-52_EL.pdf""}]",[]
https://pando.es/en/wine-cooler-pvmav-124-65/,wine-coolers,Wine cooler  PVMAV 124-65,Wine coolers Built-in,https://pando.es/wp-content/uploads/clas-energetica-G.jpg,"[""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-1.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-2.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-3.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-4-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-124-65-detalle-4.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PVMAV-124-65-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Vinotecas_V.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/Pando_Vinotecas_VFT.pdf""},{""name"":""Energy label"",""url"":""https://pando.es/docs/PVMAV 124-65_EL.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/PVMAV%20124-65_3Ds.rar""}]",[]
https://pando.es/en/wine-cooler-pvmav-60-25-2/,wine-coolers,Wine cooler  PVMAV 60-25,Wine coolers Built-in,https://pando.es/wp-content/uploads/25-bot.png,"[""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-60-25-Detalle-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-60-25-Detalle.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-60-25-Detalle-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-60-25-Detalle-2.jpg 950w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-60-25-Detalle-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Vinoteca-PVMAV-60-25-Detalle-3.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PVMAV-60-25-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Vinotecas.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/Pando_Vinotecas_FT.pdf""},{""name"":""Energy label"",""url"":""https://pando.es/docs/PVMAV 60-25_EL.pdf""}]",[]
https://pando.es/en/phm-950-39-microvawe-22-l-2/,ovens,PHM-950 Microvawe OVEN+Grill 39cm 22L,,https://pando.es/wp-content/uploads/GAMA-PREMIUM.jpg,"[""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-1.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-4-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-4.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-3.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-2.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-5-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-5.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-6-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-6.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-7-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHM-950-7.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PHM-950-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PHM950.pdf""},{""name"":""Videotutorial on product use"",""url"":""https://pando.eshttps://youtu.be/EmFQTqUJ1qE""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PHM950_FT.pdf""}]",[]
https://pando.es/en/induction-hob-60-ref-pi3111/,induction-hobs,Induction hob 60. Ref. PI3111. Straight glass,,https://pando.es/wp-content/uploads/GAMA-TOP.jpg,"[""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3111-23-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3111-23.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-TOP1-esq-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-TOP1-esq.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PI3110-PI3111.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PI3111.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PI3111_FT.pdf""}]",[]
https://pando.es/en/induction-hob-78-ref-pi-3800/,induction-hobs,Induction hob 78. Ref. PI 3800 Airlink,,https://pando.es/wp-content/uploads/GAMA-PREMIUM.jpg,"[""https://pando.es/wp-content/uploads/Pando-PLACA-PI-3800-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-PLACA-PI-3800.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3800-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3800-2.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3800-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3800-3.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PI3800-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PI3800.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PI3800_FT.pdf""}]",[]
https://pando.es/en/frigorifico-pfbi-xl-frigo-ref-010681/,refrigerators-pando,Built-in-refrigerator PFBI XL FRIGO Ref. 010681,Built-in refrigerator for overlay decor panel 194 x 69,https://pando.es/wp-content/uploads/PFBI-L-COMBI-iconos.jpg,"[""https://pando.es/wp-content/uploads/Frigorifico-Pando-PFBI-XL-FRIGO-010681-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Frigorifico-Pando-PFBI-XL-FRIGO-010681.jpg 1053w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-1.jpg 675w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-2.jpg 600w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-3.jpg 600w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-4.jpg 600w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-5.jpg 600w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-6.jpg 600w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-7.jpg 600w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-8.jpg 600w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-9.jpg 501w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-caraact.jpg 501w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-esq-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Frigo_010681-PFBI-det-esq.jpg 900w""]",[],[]
